Id,SalePrice
2735,156039.48439572463
2736,122628.28965450652
2737,113323.26267308748
2738,156443.27310402825
2739,189474.80241781153
2740,137227.42882783368
2741,178043.88357389008
2742,171178.4419399713
2743,159823.93067202863
2744,172435.7977629684
2745,151156.85497824172
2746,128403.45938370058
2747,158689.08545572154
2748,116727.58705818672
2749,118551.18525765126
2750,102099.75492426904
2751,121843.20700638124
2752,210925.9882602964
2753,138605.19838798852
2754,264401.75588381925
2755,133979.23155541005
2756,79827.36316617875
2757,63984.48667784067
2758,120311.81298935924
2759,176436.76647136163
2760,164504.94633026852
2761,168806.68038634773
2762,154638.68410119438
2763,211224.1040387033
2764,172129.06597027957
2765,263712.4505685564
2766,129636.16954897434
2767,78329.38824811068
2768,129137.39371977361
2769,139672.95922324387
2770,173517.26112281828
2771,100682.26167448175
2772,120871.00729749053
2773,225379.10733929602
2774,144033.9091216476
2775,148223.60353120803
2776,161354.63507883978
2777,169016.64134622557
2778,124637.9761547725
2779,173182.2541235332
2780,97517.3001794726
2781,90235.53090995907
2782,86985.29263647912
2783,97808.73599624018
2784,129003.04601476617
2785,147963.06753982283
2786,81899.70430749241
2787,133404.6673007799
2788,79973.87376359239
2789,226625.94026567537
2790,70952.07627606444
2791,114761.96786571665
2792,97289.61100054301
2793,152699.23097698094
2794,83780.30172105454
2795,122613.31002724431
2796,89805.06196471374
2797,245977.06793895183
2798,127901.5683936647
2799,151346.35677279317
2800,52094.72563116139
2801,123524.3334175287
2802,132860.09499618295
2803,197597.14071542653
2804,129420.59203088666
2805,88684.41208951297
2806,87704.0700533505
2807,165139.58007480393
2808,175183.28331987566
2809,130401.16369002315
2810,123395.97465313958
2811,170125.71774398195
2812,184733.66025585646
2813,190896.2363291697
2814,184976.84766783286
2815,116344.15018315482
2816,250990.37842279073
2817,155253.29446919588
2818,141136.97604816803
2819,175456.13693901052
2820,161459.02717233886
2821,103888.64480403718
2822,199347.03770724672
2823,305962.17320178373
2824,198704.14746615
2825,145156.110930963
2826,131712.72212975984
2827,146614.1282298903
2828,263748.13124191645
2829,232021.31252307817
2830,238088.38242580526
2831,209684.16574893333
2832,261868.59806089487
2833,325776.1124526972
2834,239695.24213748256
2835,241590.28444013
2836,221001.85262136476
2837,195530.52308924388
2838,137121.24353678216
2839,189435.6065924086
2840,216763.08095962903
2841,231031.8208070395
2842,259020.61211644328
2843,159611.88007654983
2844,191611.02385080457
2845,99029.57263584241
2846,237737.01815081056
2847,210978.93547786534
2848,238218.2740722433
2849,225045.16094240238
2850,314422.96275845065
2851,243354.84912888973
2852,263518.93978652306
2853,275012.19998880255
2854,157367.14372507195
2855,237215.49755695573
2856,221574.69053090893
2857,213371.2607070076
2858,239578.69005947752
2859,109881.56351655333
2860,128924.5224419971
2861,128838.95282865102
2862,236128.18160539382
2863,144780.020597329
2864,292804.62052614416
2865,135782.82917349332
2866,170070.8490223767
2867,88745.83552202565
2868,142312.35818592244
2869,88163.50200861666
2870,127084.5249441467
2871,61050.56021282106
2872,25902.260151308074
2873,98776.45148150275
2874,187702.3163730825
2875,110709.80707575999
2876,199405.3079367437
2877,137885.05672012674
2878,150508.3370990845
2879,145593.45348397276
2880,121010.36984263302
2881,119169.53735629312
2882,167872.07559231512
2883,212645.98291256384
2884,186561.29206760702
2885,165065.1447623018
2886,241429.93044295267
2887,92726.96554798944
2888,148754.99291821884
2889,32672.033579204566
2890,88253.51965931215
2891,159266.8027014376
2892,8477.119910888694
2893,84671.0738626992
2894,18518.471938538132
2895,328095.9158711466
2896,299654.1707611452
2897,255333.54150772863
2898,178010.39730685475
2899,251220.26567553764
2900,175090.63660958345
2901,232754.08998613775
2902,231622.8064569579
2903,356130.1245718701
2904,375374.29731254216
2905,57790.098810721465
2906,235624.94310504978
2907,101398.40562627489
2908,113706.94918758128
2909,174518.73940429813
2910,62701.13799792467
2911,56325.177230052795
2912,164213.64418600572
2913,57050.572422083686
2914,47329.79282541911
2915,49196.617385036
2916,49786.90685542824
2917,186743.9616719844
2918,118115.45990075232
2919,281044.01910819666
